Timestamp,Minor Page Faults,Major Page Faults
2025-03-03 13:49:52.386,1005,0
2025-03-03 13:49:52.398,2404,0
2025-03-03 13:49:52.410,2536,0
2025-03-03 13:49:52.424,2594,0
2025-03-03 13:49:52.440,2595,0
2025-03-03 13:49:52.456,3196,0
2025-03-03 13:49:52.471,3944,0
2025-03-03 13:49:52.483,3950,0
2025-03-03 13:49:52.496,4044,0
2025-03-03 13:49:52.508,4049,0
2025-03-03 13:49:52.523,4244,0
2025-03-03 13:49:52.538,4412,0
2025-03-03 13:49:52.553,4591,0
2025-03-03 13:49:52.567,4762,0
2025-03-03 13:49:52.579,5552,0
2025-03-03 13:49:52.596,7248,0
2025-03-03 13:49:52.612,8000,0
2025-03-03 13:49:52.625,8020,0
2025-03-03 13:49:52.637,8031,0
2025-03-03 13:49:52.655,8033,0
2025-03-03 13:49:52.667,8109,0
2025-03-03 13:49:52.684,8183,0
2025-03-03 13:49:52.697,8339,0
2025-03-03 13:49:52.709,8396,0
2025-03-03 13:49:52.725,8612,0
2025-03-03 13:49:52.737,8656,0
2025-03-03 13:49:52.749,8970,0
2025-03-03 13:49:52.765,9099,0
2025-03-03 13:49:52.778,9488,0
2025-03-03 13:49:52.793,10069,0
2025-03-03 13:49:52.806,10235,0
2025-03-03 13:49:52.822,11003,0
2025-03-03 13:49:52.838,13195,0
2025-03-03 13:49:52.853,13746,0
2025-03-03 13:49:52.865,13973,0
2025-03-03 13:49:52.880,14874,0
2025-03-03 13:49:52.894,14875,0
2025-03-03 13:49:52.908,14883,0
2025-03-03 13:49:52.924,14890,0
2025-03-03 13:49:52.940,14989,0
2025-03-03 13:49:52.953,15363,0
2025-03-03 13:49:52.969,16091,0
2025-03-03 13:49:52.981,16339,0
2025-03-03 13:49:53.002,16858,0
2025-03-03 13:49:53.014,17072,0
2025-03-03 13:49:53.030,17907,0
2025-03-03 13:49:53.043,19147,0
2025-03-03 13:49:53.056,19238,0
2025-03-03 13:49:53.068,20001,0
2025-03-03 13:49:53.080,21287,0
2025-03-03 13:49:53.097,21874,0
2025-03-03 13:49:53.109,22229,0
2025-03-03 13:49:53.126,22846,0
2025-03-03 13:49:53.138,23292,0
2025-03-03 13:49:53.155,24922,0
2025-03-03 13:49:53.168,25388,0
2025-03-03 13:49:53.180,25641,0
2025-03-03 13:49:53.196,26093,0
2025-03-03 13:49:53.209,26357,0
2025-03-03 13:49:53.222,26805,0
2025-03-03 13:49:53.234,26838,0
2025-03-03 13:49:53.246,26838,0
2025-03-03 13:49:53.258,27341,0
2025-03-03 13:49:53.270,27353,0
2025-03-03 13:49:53.282,27364,0
2025-03-03 13:49:53.294,27376,0
2025-03-03 13:49:53.306,27388,0
2025-03-03 13:49:53.318,27400,0
2025-03-03 13:49:53.330,27412,0
2025-03-03 13:49:53.342,27424,0
2025-03-03 13:49:53.354,27435,0
2025-03-03 13:49:53.366,27447,0
2025-03-03 13:49:53.379,27459,0
2025-03-03 13:49:53.391,27471,0
2025-03-03 13:49:53.404,27484,0
2025-03-03 13:49:53.417,27495,0
2025-03-03 13:49:53.430,27508,0
2025-03-03 13:49:53.442,27520,0
2025-03-03 13:49:53.454,27532,0
2025-03-03 13:49:53.467,27545,0
2025-03-03 13:49:53.480,27558,0
2025-03-03 13:49:53.493,27570,0
2025-03-03 13:49:53.505,27582,0
2025-03-03 13:49:53.517,27593,0
2025-03-03 13:49:53.531,29647,0
2025-03-03 13:49:53.543,29647,0
2025-03-03 13:49:53.560,29648,0
2025-03-03 13:49:53.572,29648,0
2025-03-03 13:49:53.584,29648,0
2025-03-03 13:49:53.596,29648,0
2025-03-03 13:49:53.612,31184,0
2025-03-03 13:49:53.627,33774,0
2025-03-03 13:49:53.639,37328,0
2025-03-03 13:49:53.653,41487,0
2025-03-03 13:49:53.665,45737,0
2025-03-03 13:49:53.677,50451,0
2025-03-03 13:49:53.689,55497,0
2025-03-03 13:49:53.701,60408,0
2025-03-03 13:49:53.715,61904,0
2025-03-03 13:49:53.731,61904,0
2025-03-03 13:49:53.743,62150,0
2025-03-03 13:49:53.757,65220,0
2025-03-03 13:49:53.772,68429,0
2025-03-03 13:49:53.786,71170,0
2025-03-03 13:49:53.799,74235,0
2025-03-03 13:49:53.813,77827,0
2025-03-03 13:49:53.830,78288,0
2025-03-03 13:49:53.842,78288,0
2025-03-03 13:49:53.854,80789,0
2025-03-03 13:49:53.869,84368,0
2025-03-03 13:49:53.882,84368,0
2025-03-03 13:49:53.902,84368,0
2025-03-03 13:49:53.918,84368,0
2025-03-03 13:49:53.930,84368,0
2025-03-03 13:49:53.946,84368,0
2025-03-03 13:49:53.959,84368,0
2025-03-03 13:49:53.975,84368,0
2025-03-03 13:49:53.992,84368,0
2025-03-03 13:49:54.008,84368,0
2025-03-03 13:49:54.019,84368,0
2025-03-03 13:49:54.034,84368,0
2025-03-03 13:49:54.045,84368,0
2025-03-03 13:49:54.059,84368,0
2025-03-03 13:49:54.070,84368,0
2025-03-03 13:49:54.088,85346,0
2025-03-03 13:49:54.113,85364,0
2025-03-03 13:49:54.129,86284,0
2025-03-03 13:49:54.142,86404,0
2025-03-03 13:49:54.158,86404,0
2025-03-03 13:49:54.174,86404,0
2025-03-03 13:49:54.193,86404,0
2025-03-03 13:49:54.205,86404,0
2025-03-03 13:49:54.219,86404,0
2025-03-03 13:49:54.231,86404,0
2025-03-03 13:49:54.249,86404,0
2025-03-03 13:49:54.261,86404,0
2025-03-03 13:49:54.273,86404,0
2025-03-03 13:49:54.285,86404,0
2025-03-03 13:49:54.298,86404,0
2025-03-03 13:49:54.313,86404,0
2025-03-03 13:49:54.325,86404,0
2025-03-03 13:49:54.341,86404,0
2025-03-03 13:49:54.354,86404,0
2025-03-03 13:49:54.368,86404,0
2025-03-03 13:49:54.382,86404,0
2025-03-03 13:49:54.394,86404,0
2025-03-03 13:49:54.411,86404,0
2025-03-03 13:49:54.423,86404,0
2025-03-03 13:49:54.435,86404,0
2025-03-03 13:49:54.450,86404,0
2025-03-03 13:49:54.462,86404,0
2025-03-03 13:49:54.477,86404,0
2025-03-03 13:49:54.491,86404,0
2025-03-03 13:49:54.504,86404,0
2025-03-03 13:49:54.517,86404,0
2025-03-03 13:49:54.530,86404,0
2025-03-03 13:49:54.543,86404,0
2025-03-03 13:49:54.558,86404,0
2025-03-03 13:49:54.573,86404,0
2025-03-03 13:49:54.588,86404,0
2025-03-03 13:49:54.600,86404,0
2025-03-03 13:49:54.619,86404,0
2025-03-03 13:49:54.632,86404,0
2025-03-03 13:49:54.645,86404,0
2025-03-03 13:49:54.657,86404,0
2025-03-03 13:49:54.674,86404,0
2025-03-03 13:49:54.689,86404,0
2025-03-03 13:49:54.705,86404,0
2025-03-03 13:49:54.717,86404,0
