Timestamp,Minor Page Faults,Major Page Faults
2025-05-09 22:20:03.651,651,0
2025-05-09 22:20:03.668,1182,0
2025-05-09 22:20:03.682,2032,0
2025-05-09 22:20:03.699,2438,0
2025-05-09 22:20:03.712,2957,0
2025-05-09 22:20:03.728,3268,0
2025-05-09 22:20:03.746,3736,0
2025-05-09 22:20:03.762,6106,0
2025-05-09 22:20:03.779,7156,0
2025-05-09 22:20:03.794,7619,0
2025-05-09 22:20:03.809,7651,0
2025-05-09 22:20:03.827,8546,0
2025-05-09 22:20:03.844,8615,0
2025-05-09 22:20:03.860,8657,0
2025-05-09 22:20:03.877,9094,0
2025-05-09 22:20:03.895,9148,0
2025-05-09 22:20:03.911,9155,0
2025-05-09 22:20:03.928,9269,0
2025-05-09 22:20:03.944,9772,0
2025-05-09 22:20:03.960,10040,0
2025-05-09 22:20:03.977,10504,0
2025-05-09 22:20:03.990,11041,0
2025-05-09 22:20:04.004,11695,0
2025-05-09 22:20:04.018,12072,0
2025-05-09 22:20:04.036,12948,0
2025-05-09 22:20:04.054,13205,0
2025-05-09 22:20:04.070,13540,0
2025-05-09 22:20:04.085,13540,0
2025-05-09 22:20:04.100,13548,0
2025-05-09 22:20:04.113,13552,0
2025-05-09 22:20:04.128,13552,0
2025-05-09 22:20:04.143,13555,0
2025-05-09 22:20:04.159,13610,0
2025-05-09 22:20:04.174,13837,0
2025-05-09 22:20:04.190,14143,0
2025-05-09 22:20:04.208,14939,0
2025-05-09 22:20:04.221,15292,0
2025-05-09 22:20:04.238,15687,0
2025-05-09 22:20:04.253,15870,0
2025-05-09 22:20:04.266,16052,0
2025-05-09 22:20:04.280,16107,0
2025-05-09 22:20:04.296,16727,0
2025-05-09 22:20:04.310,17747,0
2025-05-09 22:20:04.329,17826,0
2025-05-09 22:20:04.345,18176,0
2025-05-09 22:20:04.363,18863,0
2025-05-09 22:20:04.380,19939,0
2025-05-09 22:20:04.396,20874,0
2025-05-09 22:20:04.410,20908,0
2025-05-09 22:20:04.424,21323,0
2025-05-09 22:20:04.439,21489,0
2025-05-09 22:20:04.456,21872,0
2025-05-09 22:20:04.478,22313,0
2025-05-09 22:20:04.491,23309,0
2025-05-09 22:20:04.503,24182,0
2025-05-09 22:20:04.517,24386,0
2025-05-09 22:20:04.532,24523,0
2025-05-09 22:20:04.547,24803,0
2025-05-09 22:20:04.564,25133,0
2025-05-09 22:20:04.580,25225,0
2025-05-09 22:20:04.593,25712,0
2025-05-09 22:20:04.611,25867,0
2025-05-09 22:20:04.623,25873,0
2025-05-09 22:20:04.641,25881,0
2025-05-09 22:20:04.655,25891,0
2025-05-09 22:20:04.670,25899,0
2025-05-09 22:20:04.684,25910,0
2025-05-09 22:20:04.699,25920,0
2025-05-09 22:20:04.714,25927,0
2025-05-09 22:20:04.729,25941,0
2025-05-09 22:20:04.743,25948,0
2025-05-09 22:20:04.757,25959,0
2025-05-09 22:20:04.771,25970,0
2025-05-09 22:20:04.784,25977,0
2025-05-09 22:20:04.798,25990,0
2025-05-09 22:20:04.813,25999,0
2025-05-09 22:20:04.827,26008,0
2025-05-09 22:20:04.842,26022,0
2025-05-09 22:20:04.857,26028,0
2025-05-09 22:20:04.871,26040,0
2025-05-09 22:20:04.885,26048,0
2025-05-09 22:20:04.899,26057,0
2025-05-09 22:20:04.913,26068,0
2025-05-09 22:20:04.927,26074,0
2025-05-09 22:20:04.940,26086,0
2025-05-09 22:20:04.955,26096,0
2025-05-09 22:20:04.969,26102,0
2025-05-09 22:20:04.985,26114,0
2025-05-09 22:20:04.999,26124,0
2025-05-09 22:20:05.012,26132,0
2025-05-09 22:20:05.027,26143,0
2025-05-09 22:20:05.041,26149,0
2025-05-09 22:20:05.055,26161,0
2025-05-09 22:20:05.069,26170,0
2025-05-09 22:20:05.083,26178,0
2025-05-09 22:20:05.101,26185,0
2025-05-09 22:20:05.116,26190,0
2025-05-09 22:20:05.130,26198,0
2025-05-09 22:20:05.145,26206,0
2025-05-09 22:20:05.159,26210,0
2025-05-09 22:20:05.174,26219,0
2025-05-09 22:20:05.188,26224,0
2025-05-09 22:20:05.202,26232,0
2025-05-09 22:20:05.217,26238,0
2025-05-09 22:20:05.232,26243,0
2025-05-09 22:20:05.246,26251,0
2025-05-09 22:20:05.262,26682,0
2025-05-09 22:20:05.279,26682,0
2025-05-09 22:20:05.292,26682,0
2025-05-09 22:20:05.307,26682,0
2025-05-09 22:20:05.323,26682,0
2025-05-09 22:20:05.339,26682,0
2025-05-09 22:20:05.351,26682,0
2025-05-09 22:20:05.367,26682,0
2025-05-09 22:20:05.386,26682,0
2025-05-09 22:20:05.398,26682,0
2025-05-09 22:20:05.415,26682,0
2025-05-09 22:20:05.427,26682,0
2025-05-09 22:20:05.444,26682,0
2025-05-09 22:20:05.457,26682,0
2025-05-09 22:20:05.477,26682,0
2025-05-09 22:20:05.489,26682,0
2025-05-09 22:20:05.506,26682,0
2025-05-09 22:20:05.522,26682,0
2025-05-09 22:20:05.534,26682,0
2025-05-09 22:20:05.551,26687,0
2025-05-09 22:20:05.573,27832,0
2025-05-09 22:20:05.599,27867,0
2025-05-09 22:20:05.618,28321,0
2025-05-09 22:20:05.632,28917,0
2025-05-09 22:20:05.648,28917,0
2025-05-09 22:20:05.661,28917,0
2025-05-09 22:20:05.675,28917,0
2025-05-09 22:20:05.693,28917,0
2025-05-09 22:20:05.710,28917,0
2025-05-09 22:20:05.727,28917,0
2025-05-09 22:20:05.741,28917,0
2025-05-09 22:20:05.754,28917,0
2025-05-09 22:20:05.766,28917,0
2025-05-09 22:20:05.783,28917,0
2025-05-09 22:20:05.798,28917,0
