Timestamp,Minor Page Faults,Major Page Faults
2025-03-02 03:49:49.623,580,0
2025-03-02 03:49:49.828,4968,0
2025-03-02 03:49:50.030,11249,0
2025-03-02 03:49:50.233,19012,0
2025-03-02 03:49:50.437,24068,0
2025-03-02 03:49:50.640,24478,0
2025-03-02 03:49:50.845,24877,0
2025-03-02 03:49:51.050,25232,0
2025-03-02 03:49:51.255,25977,0
2025-03-02 03:49:51.460,25977,0
2025-03-02 03:49:51.667,73590,0
2025-03-02 03:49:51.870,185775,0
2025-03-02 03:49:52.074,372135,0
2025-03-02 03:49:52.280,519261,0
2025-03-02 03:49:52.485,625201,0
2025-03-02 03:49:52.695,725559,0
2025-03-02 03:49:52.902,732010,0
