Timestamp,Minor Page Faults,Major Page Faults
2025-03-02 03:39:32.163,769,0
2025-03-02 03:39:32.373,5280,0
2025-03-02 03:39:32.587,11869,0
2025-03-02 03:39:32.790,19941,0
2025-03-02 03:39:32.994,24623,0
2025-03-02 03:39:33.197,24863,0
2025-03-02 03:39:33.401,24942,0
2025-03-02 03:39:33.603,58325,0
2025-03-02 03:39:33.806,167301,0
2025-03-02 03:39:34.009,216134,0
2025-03-02 03:39:34.212,280716,0
2025-03-02 03:39:34.414,451740,0
2025-03-02 03:39:34.617,634804,0
2025-03-02 03:39:34.822,754627,0
2025-03-02 03:39:35.026,851798,0
2025-03-02 03:39:35.228,967511,0
2025-03-02 03:39:35.430,982445,0
