Timestamp,Minor Page Faults,Major Page Faults
2025-03-05 03:49:53.216,4340,0
2025-03-05 03:49:53.234,4594,0
2025-03-05 03:49:53.246,4606,0
2025-03-05 03:49:53.262,4722,0
2025-03-05 03:49:53.278,4983,0
2025-03-05 03:49:53.290,6846,0
2025-03-05 03:49:53.307,8016,0
2025-03-05 03:49:53.321,8018,0
2025-03-05 03:49:53.334,8042,0
2025-03-05 03:49:53.349,8053,0
2025-03-05 03:49:53.362,8055,0
2025-03-05 03:49:53.378,8209,0
2025-03-05 03:49:53.393,8287,0
2025-03-05 03:49:53.407,8298,0
2025-03-05 03:49:53.419,8381,0
2025-03-05 03:49:53.433,8592,0
2025-03-05 03:49:53.447,8761,0
2025-03-05 03:49:53.459,8793,0
2025-03-05 03:49:53.474,8820,0
2025-03-05 03:49:53.487,9010,0
2025-03-05 03:49:53.501,9055,0
2025-03-05 03:49:53.518,9368,0
2025-03-05 03:49:53.531,9368,0
2025-03-05 03:49:53.549,9408,0
2025-03-05 03:49:53.566,10008,0
2025-03-05 03:49:53.580,10459,0
2025-03-05 03:49:53.594,10507,0
2025-03-05 03:49:53.608,10872,0
2025-03-05 03:49:53.620,11196,0
2025-03-05 03:49:53.632,11837,0
2025-03-05 03:49:53.651,13662,0
2025-03-05 03:49:53.665,13938,0
2025-03-05 03:49:53.678,14083,0
2025-03-05 03:49:53.690,14835,0
2025-03-05 03:49:53.703,14859,0
2025-03-05 03:49:53.716,14911,0
2025-03-05 03:49:53.732,14919,0
2025-03-05 03:49:53.745,14929,0
2025-03-05 03:49:53.758,14935,0
2025-03-05 03:49:53.775,14952,0
2025-03-05 03:49:53.787,14958,0
2025-03-05 03:49:53.802,15324,0
2025-03-05 03:49:53.815,15422,0
2025-03-05 03:49:53.828,15564,0
2025-03-05 03:49:53.844,16151,0
2025-03-05 03:49:53.860,16446,0
2025-03-05 03:49:53.877,16820,0
2025-03-05 03:49:53.890,16887,0
2025-03-05 03:49:53.906,17053,0
2025-03-05 03:49:53.924,17269,0
2025-03-05 03:49:53.938,17749,0
2025-03-05 03:49:53.950,18345,0
2025-03-05 03:49:53.966,19233,0
2025-03-05 03:49:53.982,19260,0
2025-03-05 03:49:53.994,19502,0
2025-03-05 03:49:54.008,19853,0
2025-03-05 03:49:54.023,20239,0
2025-03-05 03:49:54.036,21812,0
2025-03-05 03:49:54.053,21824,0
2025-03-05 03:49:54.066,21915,0
2025-03-05 03:49:54.084,22257,0
2025-03-05 03:49:54.097,22441,0
2025-03-05 03:49:54.114,22816,0
2025-03-05 03:49:54.131,23277,0
2025-03-05 03:49:54.147,23679,0
2025-03-05 03:49:54.160,24396,0
2025-03-05 03:49:54.173,25292,0
2025-03-05 03:49:54.190,25400,0
2025-03-05 03:49:54.203,25598,0
2025-03-05 03:49:54.216,25704,0
2025-03-05 03:49:54.232,26059,0
2025-03-05 03:49:54.246,26216,0
2025-03-05 03:49:54.258,26391,0
2025-03-05 03:49:54.270,26751,0
2025-03-05 03:49:54.287,26878,0
2025-03-05 03:49:54.299,26878,0
2025-03-05 03:49:54.311,26878,0
2025-03-05 03:49:54.326,26971,0
2025-03-05 03:49:54.338,26977,0
2025-03-05 03:49:54.351,26988,0
2025-03-05 03:49:54.364,26997,0
2025-03-05 03:49:54.379,27002,0
2025-03-05 03:49:54.394,27012,0
2025-03-05 03:49:54.407,27019,0
2025-03-05 03:49:54.420,27025,0
2025-03-05 03:49:54.433,27037,0
2025-03-05 03:49:54.446,27043,0
2025-03-05 03:49:54.458,27051,0
2025-03-05 03:49:54.471,27063,0
2025-03-05 03:49:54.484,27071,0
2025-03-05 03:49:54.497,27078,0
2025-03-05 03:49:54.510,27091,0
2025-03-05 03:49:54.522,27098,0
2025-03-05 03:49:54.534,27106,0
2025-03-05 03:49:54.548,27118,0
2025-03-05 03:49:54.560,27126,0
2025-03-05 03:49:54.573,27132,0
2025-03-05 03:49:54.585,27144,0
2025-03-05 03:49:54.598,27154,0
2025-03-05 03:49:54.610,27160,0
2025-03-05 03:49:54.622,27170,0
2025-03-05 03:49:54.635,27180,0
2025-03-05 03:49:54.647,27187,0
2025-03-05 03:49:54.660,27199,0
2025-03-05 03:49:54.674,27209,0
2025-03-05 03:49:54.686,27216,0
2025-03-05 03:49:54.699,27225,0
2025-03-05 03:49:54.712,27237,0
2025-03-05 03:49:54.724,27243,0
2025-03-05 03:49:54.737,27253,0
2025-03-05 03:49:54.752,27261,0
2025-03-05 03:49:54.765,27266,0
2025-03-05 03:49:54.778,27276,0
2025-03-05 03:49:54.791,27286,0
2025-03-05 03:49:54.803,27292,0
2025-03-05 03:49:54.816,27302,0
2025-03-05 03:49:54.828,27312,0
2025-03-05 03:49:54.840,27318,0
2025-03-05 03:49:54.852,27329,0
2025-03-05 03:49:54.867,27688,0
2025-03-05 03:49:54.879,27688,0
2025-03-05 03:49:54.894,27688,0
2025-03-05 03:49:54.913,27688,0
2025-03-05 03:49:54.927,27688,0
2025-03-05 03:49:54.939,27688,0
2025-03-05 03:49:54.955,27688,0
2025-03-05 03:49:54.971,27688,0
2025-03-05 03:49:54.984,27688,0
2025-03-05 03:49:54.998,27688,0
2025-03-05 03:49:55.009,27688,0
2025-03-05 03:49:55.022,27688,0
2025-03-05 03:49:55.035,27688,0
2025-03-05 03:49:55.049,27688,0
2025-03-05 03:49:55.061,27688,0
2025-03-05 03:49:55.074,27688,0
2025-03-05 03:49:55.089,27688,0
2025-03-05 03:49:55.102,27688,0
2025-03-05 03:49:55.116,27688,0
2025-03-05 03:49:55.129,27688,0
2025-03-05 03:49:55.148,28840,0
2025-03-05 03:49:55.173,28866,0
2025-03-05 03:49:55.193,29133,0
2025-03-05 03:49:55.209,29914,0
